EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,REGION_RATING_CLIENT,PREV_NAME_PRODUCT_TYPE_walkin_MEAN,DAYS_EMPLOYED_PERC,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,DAYS_LAST_PHONE_CHANGE,CODE_GENDER,BURO_DAYS_CREDIT_MAX,DAYS_ID_PUBLISH,REG_CITY_NOT_WORK_CITY,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,CLOSED_DAYS_CREDIT_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,NAME_INCOME_TYPE_Pensioner,FLAG_EMP_PHONE,REG_CITY_NOT_LIVE_CITY,FLAG_DOCUMENT_3,ACTIVE_DAYS_CREDIT_MAX,OCCUPATION_TYPE_Laborers,BURO_DAYS_CREDIT_VAR,DAYS_REGISTRATION,CLOSED_DAYS_CREDIT_VAR,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,TARGET,SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
0.4554015220214242,0.5919766183185521,-42.3041095890411,0.0,0.8888888888888888,2662.0,433.0,2,0.3333333333333333,0.028042225244478986,0,0,1589.0,1,115.0,4826.0,0,1,115.0,0.1111111111111111,0,1,0,1,703.0,0,487487.34967320267,843.0,505604.19583333336,1.0,0,186320,1,121500.0,247500.0,25488.0,25488.0
0.6598087828190463,0.722392890081304,-47.19178082191781,0.2222222222222222,0.8888888888888888,2549.0,619.0,2,0.1111111111111111,0.035936139332365745,1,0,710.0,1,166.0,774.0,0,1,516.0,0.1111111111111111,0,1,0,1,166.0,0,587919.8611111111,3294.0,492048.41071428574,0.2222222222222222,0,132176,0,112500.0,286704.0,21114.0,21114.0
0.4780718395722199,0.5352762504724826,-29.345205479452055,0.0,0.0,0.0,2238.0,2,0.0,0.2089440761833629,1,0,1508.0,1,0.0,3202.0,1,1,0.0,0.0,0,1,0,1,0.0,0,0.0,1606.0,0.0,1.0,0,188342,0,103500.0,225000.0,26703.0,26703.0
0.5354987459224789,0.22009464485041,-43.00821917808219,0.5,0.5,2172.0,7269.0,3,0.5,0.4630526181679195,1,0,517.0,1,76.0,3938.0,0,1,396.0,0.5,0,1,0,1,76.0,0,415138.8,777.0,315126.05555555556,0.3333333333333333,0,187846,0,202500.0,269550.0,24853.5,24853.5
0.0196285965766011,0.1624419982223248,-36.11506849315069,0.5,0.5714285714285714,2135.0,4880.0,3,0.5,0.3702017903201335,0,0,-0.0,0,33.0,2481.0,1,1,202.0,0.42857142857142855,0,1,0,1,33.0,0,568938.238095238,2481.0,632478.9166666666,0.5,1,207639,0,157500.0,592560.0,31153.5,31153.5
0.4765060789342098,0.5352762504724826,-23.97808219178082,0.0,1.0,938.0,270.0,2,0.0,0.030850091407678245,0,1,495.0,1,938.0,1098.0,0,0,938.0,0.0,0,1,0,1,0.0,0,0.0,756.0,0.0,0.5,0,188145,0,202500.0,808650.0,23305.5,23305.5
0.5844041258754906,0.4382813743111921,-41.635616438356166,0.0,0.7,2051.0,4379.0,2,0.0,0.28814897677173124,1,0,2716.0,0,158.0,3988.0,0,1,584.0,0.3,0,1,0,0,158.0,0,524704.4,1803.0,342480.28571428574,1.0,0,127138,2,225000.0,1800000.0,62698.5,62698.5
0.6812051240446768,0.5460231970049609,-59.07397260273972,0.25,0.3333333333333333,2839.0,1648.0,2,0.0,0.11873272799052507,0,0,1680.0,1,55.0,4459.0,0,1,717.0,0.6666666666666666,1,0,0,0,55.0,0,1009745.3666666666,9579.0,6844.5,0.5,0,273513,0,79650.0,286704.0,12757.5,12757.5
0.6922176617939694,0.7850520263728172,-54.6,0.0,1.0,2042.0,1299.0,2,0.0,0.06518139394851724,1,0,3055.0,1,1199.0,3454.0,0,1,1199.0,0.0,0,1,0,1,0.0,0,134101.7,4574.0,134101.7,0.75,0,245990,0,90000.0,50940.0,5346.0,5346.0
0.6160995322786736,0.3893387918468769,-68.87671232876713,0.07142857142857142,0.7777777777777778,2470.0,1648.0,2,0.0,0.11873272799052507,0,0,394.0,1,135.0,4562.0,0,1,779.0,0.2222222222222222,1,0,0,0,135.0,0,792547.5277777778,2529.0,341206.2380952381,0.42857142857142855,0,157287,0,202500.0,254700.0,25321.5,25321.5
0.4276772481199458,0.4436153084085652,-35.087671232876716,0.0,0.0,335.0,1634.0,2,0.0,0.12758647614585775,0,0,2377.0,1,333.0,5402.0,0,1,0.0,1.0,0,1,0,1,333.0,0,2.0,287.0,0.0,1.0,0,419772,0,117000.0,536917.5,27544.5,27544.5
0.7887557908280209,0.4650692149562261,-30.893150684931506,0.0,0.6666666666666666,1147.0,1052.0,1,0.5,0.09329549485633203,0,1,909.0,1,535.0,1985.0,0,0,535.0,0.3333333333333333,0,1,0,0,535.0,0,124848.0,5863.0,187272.0,1.0,0,148521,0,180000.0,900000.0,48861.0,48861.0
0.6915556976997224,0.8193176922872417,-60.131506849315066,0.0,1.0,2415.0,3534.0,1,0.0,0.16101694915254236,1,1,-0.0,1,2415.0,4505.0,0,0,2415.0,0.0,0,1,0,0,0.0,0,0.0,3248.0,0.0,1.0,0,290201,0,247500.0,534204.0,50850.0,50850.0
0.2326134510135764,0.5549467685334323,-47.88767123287671,0.1,0.8,1958.0,4520.0,3,0.0,0.25859602952113964,0,0,-0.0,1,390.0,998.0,0,1,390.0,0.2,0,1,0,1,445.0,0,320429.9555555556,282.0,281618.98214285716,0.3,0,277047,0,157500.0,1056447.0,31018.5,31018.5
0.1055789451091505,0.3556387169923543,-39.12054794520548,0.375,0.5,368.0,414.0,2,0.125,0.028993627004692206,1,0,175.0,0,239.0,3763.0,0,1,368.0,0.5,0,1,0,1,239.0,0,8320.5,494.0,0.0,0.375,1,301143,0,90000.0,342000.0,22855.5,22855.5
0.2832844338302788,0.3910549766342248,-24.19178082191781,0.0,0.6666666666666666,641.0,1031.0,2,0.0,0.11676104190260475,1,1,103.0,0,333.0,1484.0,0,0,333.0,0.3333333333333333,0,1,0,0,641.0,0,24391.0,819.0,5940.5,0.0,0,438128,0,135000.0,248760.0,23994.0,23994.0
0.6505560371285957,0.2692857999073816,-42.07671232876712,0.0,0.4,2554.0,7390.0,1,0.0,0.48118244563094154,0,1,139.0,0,114.0,6004.0,1,0,470.0,0.6,0,1,1,0,114.0,0,1199124.8,223.0,1808802.0,0.5,0,163874,0,360000.0,1006920.0,39933.0,39933.0
0.636167431129823,0.5954562029091491,-44.964383561643835,0.0,0.5,745.0,2297.0,2,0.0,0.13995856690226663,1,0,2482.0,1,32.0,4888.0,0,1,526.0,0.5,0,1,0,1,32.0,0,111630.0,6199.0,23980.5,0.6,0,388784,0,202500.0,1007761.5,40095.0,40095.0
0.7669244075119558,0.6674577419214722,-32.42739726027397,0.0,0.5,1795.0,465.0,2,0.0,0.03928692125718148,0,0,1845.0,1,66.0,2662.0,1,1,1122.0,0.5,0,1,0,1,66.0,0,618039.8666666666,171.0,150752.33333333334,1.0,0,295442,1,135000.0,225000.0,22383.0,22383.0
0.2604642070000785,0.5190973382084597,-40.704109589041096,0.0,0.3333333333333333,2282.0,7661.0,2,0.0,0.515649188934509,1,0,-0.0,0,178.0,4379.0,0,1,1654.0,0.6666666666666666,0,1,0,1,178.0,0,830016.9666666666,3439.0,197192.0,1.0,0,164506,0,225000.0,741276.0,27364.5,27364.5
0.6342165531984333,0.4489622731076524,-32.02465753424657,0.0,0.3333333333333333,772.0,1418.0,2,0.0,0.12131063392933528,0,0,600.0,1,60.0,822.0,1,1,447.0,0.6666666666666666,0,1,0,1,60.0,0,80397.6,105.0,52812.5,1.0,0,129315,1,292500.0,528633.0,25560.0,25560.0
0.3888760544461662,0.1491674613233488,-43.99178082191781,0.0,0.5882352941176471,2299.0,6809.0,2,0.0,0.4240518154076104,1,0,1567.0,1,92.0,2642.0,0,1,439.0,0.4117647058823529,0,1,0,1,92.0,1,365185.2647058823,9460.0,295000.6222222222,0.7,0,275478,0,72000.0,1218118.5,48307.5,48307.5
0.0657673661585518,0.7136313997323308,-58.394520547945206,0.0,0.8,2827.0,4705.0,2,0.0,0.22074692690250539,0,0,-0.0,1,476.0,4620.0,0,1,476.0,0.2,0,1,0,1,887.0,0,515852.5,9549.0,634704.2678571428,0.9166666666666666,1,206791,0,157500.0,1532385.0,41220.0,41220.0
0.7545398520188249,0.4400578303966329,-25.123287671232877,0.75,0.0,365.0,422.0,2,0.75,0.046019629225736096,1,1,711.0,1,348.0,1220.0,1,0,0.0,1.0,0,1,1,1,348.0,0,144.5,1024.0,0.0,0.25,0,170192,1,157500.0,225000.0,24232.5,24232.5
0.4279074219202239,0.2985949897873972,-42.26301369863014,0.0,0.2,2828.0,15.0,2,0.0,0.0009723842862699338,0,0,-0.0,0,293.0,4618.0,0,1,2828.0,0.8,0,1,0,0,293.0,1,1114933.3,8114.0,0.0,1.0,1,357086,0,103500.0,180000.0,9000.0,9000.0
0.7072214108273107,0.5352762504724826,-54.73698630136986,0.0,0.0,0.0,3356.0,1,0.0,0.16797637519395364,0,0,1858.0,1,0.0,3442.0,0,1,0.0,0.0,0,1,0,0,0.0,0,0.0,6202.0,0.0,1.0,0,114013,0,135000.0,337500.0,16875.0,16875.0
0.4037434298622805,0.4436153084085652,-22.55068493150685,0.0,0.5,546.0,731.0,2,0.0,0.08881059409549265,1,0,418.0,0,376.0,616.0,1,0,546.0,0.5,0,1,0,1,376.0,0,14450.0,3059.0,0.0,1.0,0,360255,0,135000.0,547272.0,39955.5,39955.5
0.5262243629189981,0.5100895276257282,-53.394520547945206,0.0,0.4,911.0,1075.0,2,0.6666666666666666,0.05515932064241367,1,0,1497.0,1,94.0,3011.0,1,1,195.0,0.6,0,1,0,1,94.0,0,140371.0,3962.0,207368.0,1.0,0,281575,0,202500.0,625500.0,34060.5,34060.5
0.4712504247228551,0.5352762504724826,-32.83013698630137,0.0,0.0,0.0,2828.0,2,0.0,0.23600100141867647,1,0,645.0,0,0.0,3683.0,0,0,0.0,0.0,0,1,0,1,0.0,0,0.0,5947.0,0.0,0.6666666666666666,0,415996,0,202500.0,539100.0,29376.0,29376.0
0.0999094418534273,0.656158373001177,-31.416438356164385,0.0,0.42857142857142855,1688.0,2969.0,2,0.0,0.2589168919508154,1,0,2004.0,0,351.0,3382.0,0,1,416.0,0.5714285714285714,0,1,0,0,351.0,0,243420.47619047618,4112.0,418917.3333333334,0.75,0,186915,2,135000.0,135000.0,6750.0,6750.0
0.6745921561455728,0.6041125998015721,-40.082191780821915,0.0,0.5,2795.0,3728.0,2,0.0,0.2548188653451811,1,0,2.0,1,98.0,4797.0,0,1,938.0,0.5,0,1,0,1,98.0,0,1180520.8444444444,6294.0,537685.3,0.0,0,149006,0,211500.0,905688.0,25956.0,25956.0
0.5154464138189434,0.8004513396487078,-30.095890410958905,0.0,1.0,2816.0,145.0,2,0.0,0.013199817933545745,1,0,1884.0,0,415.0,3633.0,0,1,415.0,0.0,0,1,0,1,0.0,0,996628.5714285715,3636.0,996628.5714285715,1.0,0,107524,0,126000.0,450000.0,25965.0,25965.0
0.5131139577763885,0.6577838002083306,-59.62191780821918,0.0,1.0,2740.0,1648.0,2,0.0,0.11873272799052507,0,0,1439.0,0,258.0,1925.0,0,1,258.0,0.0,1,0,0,1,0.0,0,734894.4761904762,360.0,734894.4761904762,1.0,0,167287,0,99000.0,808650.0,26086.5,26086.5
0.4009985187382321,0.5814837058057234,-45.41917808219178,0.125,0.6,1834.0,1539.0,2,0.0,0.09283387622149837,1,0,120.0,0,118.0,124.0,1,1,1565.0,0.4,0,1,0,1,118.0,0,665802.8,4409.0,24031.0,0.5,0,395918,1,180000.0,495216.0,33628.5,33628.5
0.7220379502669837,0.5602843280409464,-32.62191780821918,0.0,0.5,1611.0,4313.0,1,0.3333333333333333,0.3622239019064416,0,1,499.0,1,288.0,4270.0,1,0,1611.0,0.5,0,1,0,1,288.0,0,875164.5,3620.0,0.0,1.0,1,394581,1,112500.0,568197.0,29142.0,29142.0
0.6682192367003268,0.6263042766749393,-37.26027397260274,0.0,0.75,1119.0,1342.0,1,0.0,0.0986764705882353,0,0,1252.0,1,553.0,1041.0,0,0,553.0,0.25,0,1,0,1,553.0,0,36187.71428571429,4509.0,36197.9,0.5,0,248842,1,216000.0,355536.0,18283.5,18283.5
0.6040578257332085,0.5814837058057234,-47.83561643835616,0.16666666666666666,1.0,1078.0,3318.0,2,0.0,0.19003436426116838,1,0,952.0,1,1078.0,1012.0,1,1,1078.0,0.0,0,1,0,1,0.0,1,0.0,1002.0,0.0,0.3333333333333333,0,314687,0,112500.0,859212.0,30991.5,30991.5
0.6824812053995355,0.5352762504724826,-50.136986301369866,0.5,1.0,2610.0,3018.0,2,0.5,0.16491803278688524,0,0,664.0,0,2610.0,1843.0,1,1,2610.0,0.0,0,1,1,1,0.0,0,0.0,7562.0,0.0,0.5,0,367352,0,135000.0,56880.0,3928.5,3928.5
0.4891354055119271,0.2392262794694045,-23.136986301369863,0.0,0.6666666666666666,657.0,1773.0,2,0.0,0.20994671403197157,1,0,-0.0,0,292.0,1118.0,1,1,313.0,0.3333333333333333,0,1,1,1,292.0,1,42000.333333333336,1838.0,59168.0,1.0,0,107154,0,225000.0,835380.0,40320.0,40320.0
0.2502405780387156,0.1595195404777181,-29.92876712328767,0.0,1.0,1104.0,408.0,2,0.3333333333333333,0.0373489564262175,0,0,-0.0,1,453.0,3508.0,1,0,453.0,0.0,0,1,1,1,0.0,1,211900.5,1148.0,211900.5,1.0,0,255126,0,157500.0,755190.0,36459.0,36459.0
0.5898533777933671,0.7688075728291359,-54.0958904109589,0.2727272727272727,0.6666666666666666,2334.0,1109.0,3,0.09090909090909091,0.05616611800455812,1,1,287.0,1,1079.0,3307.0,0,0,1079.0,0.3333333333333333,0,1,0,1,1180.0,0,486157.0,9088.0,787512.5,0.5454545454545454,0,163828,0,193500.0,724500.0,23944.5,23944.5
0.4614385929813659,0.5814837058057234,-29.372602739726027,0.0,0.75,1883.0,493.0,2,0.0,0.04598451636974163,1,0,980.0,1,730.0,3389.0,0,1,730.0,0.25,0,1,0,0,906.0,1,266621.6666666667,1171.0,368104.3333333333,0.6,0,381706,0,117000.0,270000.0,13500.0,13500.0
0.6217521986142087,0.5442347412142162,-39.961643835616435,0.0,0.7777777777777778,2332.0,232.0,2,0.0,0.015905662964486495,0,0,-0.0,1,331.0,4374.0,0,1,331.0,0.2222222222222222,0,1,0,1,455.0,0,391552.69444444444,8708.0,419195.9047619048,1.0,1,200702,2,135000.0,1113840.0,56871.0,56871.0
0.5497061815592778,0.5352762504724826,-30.32054794520548,0.6,0.0,0.0,3024.0,2,0.2,0.2732447817836812,1,0,226.0,0,0.0,3654.0,1,1,0.0,0.0,0,1,1,1,0.0,1,0.0,3642.0,0.0,0.4,1,228643,0,216000.0,401386.5,27283.5,27283.5
0.2867647696261356,0.5352762504724826,-46.64931506849315,0.16666666666666666,1.0,2666.0,1605.0,3,0.16666666666666666,0.09426205438421331,1,0,565.0,1,2666.0,575.0,0,1,2666.0,0.0,0,1,0,0,0.0,0,0.0,7519.0,0.0,0.3333333333333333,1,439039,0,108000.0,213322.5,15651.0,15651.0
0.4866494317218325,0.4135967602644276,-44.81643835616438,0.36363636363636365,0.0,2571.0,5837.0,2,0.09090909090909091,0.3568284631373029,1,0,1402.0,1,236.0,4117.0,1,1,0.0,1.0,0,1,0,1,236.0,0,1811203.0,10057.0,0.0,0.5454545454545454,0,104984,0,225000.0,1093500.0,61191.0,61191.0
0.2272125957304993,0.4902575124990026,-41.90958904109589,0.0,0.375,1100.0,1648.0,2,0.0,0.11873272799052507,0,0,1218.0,0,136.0,1864.0,0,0,136.0,0.625,1,0,0,1,207.0,0,137005.55357142858,15275.0,265609.3333333333,1.0,0,325763,0,180000.0,526491.0,23319.0,23319.0
0.4986296961709918,0.2955826421513093,-23.186301369863013,0.0,0.3333333333333333,455.0,298.0,2,0.0,0.03521209972822876,1,1,821.0,1,211.0,1133.0,1,0,211.0,0.6666666666666666,0,1,0,1,303.0,0,15184.0,3725.0,0.0,0.5,0,307793,1,90000.0,270000.0,17586.0,17586.0
0.8076659055189593,0.7295666907060153,-45.16438356164384,0.0,1.0,1470.0,296.0,2,0.0,0.017955717318774645,0,1,1208.0,1,1469.0,40.0,0,0,1469.0,0.0,0,1,0,1,0.0,0,0.5,5732.0,0.5,1.0,0,185750,0,157500.0,810000.0,43285.5,43285.5
0.526137132409413,0.3656165070113335,-38.93150684931507,0.5,0.0,141.0,325.0,2,0.25,0.02287121745249824,1,0,253.0,1,141.0,4951.0,1,1,0.0,1.0,0,1,1,1,141.0,1,0.0,4930.0,0.0,0.5,0,292535,0,112500.0,355536.0,18742.5,18742.5
0.1148067334786179,0.5709165417729987,-44.66849315068493,0.0,0.0,582.0,1288.0,2,0.0,0.07899901864573111,1,0,-0.0,0,358.0,4281.0,0,1,0.0,1.0,0,1,0,1,358.0,1,25088.0,1449.0,0.0,1.0,1,261581,1,67500.0,161730.0,11502.0,11502.0
0.7388346496234566,0.5352762504724826,-38.40547945205479,0.0,0.0,0.0,1895.0,1,0.0,0.13518333571122843,1,1,321.0,1,0.0,3695.0,1,0,0.0,0.0,0,1,0,0,0.0,0,0.0,1973.0,0.0,1.0,0,196091,1,3375000.0,900000.0,40801.5,40801.5
0.5775102217032969,0.6801388218428291,-47.31780821917808,0.2857142857142857,0.6666666666666666,1882.0,5636.0,3,0.14285714285714285,0.32632736957906316,1,0,18.0,1,460.0,813.0,0,1,1881.0,0.3333333333333333,0,1,0,1,460.0,0,673554.3333333333,6326.0,0.5,0.7142857142857143,0,448087,0,112500.0,166500.0,9162.0,9162.0
0.6859350601373175,0.6178261467332483,-44.54794520547945,0.0,0.0,1089.0,3454.0,2,0.0,0.21242312423124232,1,0,1709.0,1,1089.0,4067.0,0,1,0.0,1.0,0,1,0,1,1089.0,0,0.0,6218.0,0.0,1.0,0,402098,1,144000.0,363190.5,20407.5,20407.5
0.2835775569255378,0.5352762504724826,-23.610958904109587,0.0,0.0,0.0,165.0,2,0.0,0.01914597354374565,0,1,-0.0,1,0.0,1280.0,0,0,0.0,0.0,0,1,0,1,0.0,0,0.0,3273.0,0.0,1.0,1,377128,0,157500.0,792162.0,40576.5,40576.5
0.3312946261509313,0.8193176922872417,-56.07671232876712,0.0,1.0,2701.0,1648.0,2,0.0,0.11873272799052507,0,0,10.0,1,649.0,3685.0,0,1,649.0,0.0,1,0,0,1,0.0,0,725860.3,2084.0,725860.3,1.0,0,169567,0,54000.0,450000.0,21649.5,21649.5
0.4796489468992604,0.5352762504724826,-40.704109589041096,0.16666666666666666,0.0,0.0,1767.0,2,0.16666666666666666,0.11893383590226829,1,0,1090.0,1,0.0,2002.0,1,1,0.0,0.0,0,1,0,1,0.0,1,0.0,2495.0,0.0,0.3333333333333333,0,133048,2,58500.0,229500.0,18261.0,18261.0
0.6306022011688209,0.6971469077844458,-60.31232876712329,0.6,0.875,2329.0,293.0,2,0.8,0.01330971200145362,0,0,69.0,1,589.0,4624.0,1,1,589.0,0.125,0,1,0,0,1244.0,0,300560.83928571426,6040.0,350189.95238095237,0.2,0,309436,0,254907.0,139500.0,3964.5,3964.5
0.3665228387811001,0.5352762504724826,-30.594520547945205,0.0,0.0,0.0,863.0,3,0.3333333333333333,0.07728127518581535,1,0,478.0,1,0.0,1527.0,0,1,0.0,0.0,0,1,0,1,0.0,0,0.0,4884.0,0.0,0.6666666666666666,1,126583,1,157500.0,450000.0,35554.5,35554.5
0.6072802322127553,0.520897599048938,-34.59452054794521,0.0,1.0,2880.0,2492.0,2,0.0,0.19735487447533065,1,0,2423.0,0,210.0,4765.0,1,0,210.0,0.0,0,1,0,1,0.0,1,1270296.4,6442.0,1270296.4,1.0,0,442960,0,292500.0,1339884.0,39177.0,39177.0
0.5478272169408774,0.5549467685334323,-65.96164383561644,0.2,0.5,2899.0,1648.0,2,0.2,0.11873272799052507,0,0,1052.0,0,489.0,2608.0,0,1,1421.0,0.5,1,0,0,1,489.0,0,835517.6,10318.0,727669.0,0.4,0,220746,0,162000.0,157500.0,12757.5,12757.5
0.6550859506115727,0.5460231970049609,-42.775342465753425,0.3,0.6363636363636364,2328.0,796.0,2,0.1,0.05098315506308845,1,1,3261.0,0,280.0,3420.0,0,0,280.0,0.36363636363636365,0,1,0,0,408.0,0,740763.1636363637,3420.0,780357.9523809523,0.7,0,140057,2,270000.0,765000.0,38250.0,38250.0
